algorithm,corpus,pattern,length,rarity_bucket,comparisons,runtime_ms,preprocess_ms,matches_found,run_id
FBAS,dante,"o fianco",8,medium,97704,0.4336,0.0005,5,25
FBAS,dante,"o fianco",8,medium,97704,0.4449,0.0005,5,26
FBAS,dante,"o fianco",8,medium,97704,0.4315,0.0005,5,27
FBAS,dante,"o fianco",8,medium,97704,0.4314,0.0005,5,28
FBAS,dante,"o fianco",8,medium,97704,0.4319,0.0005,5,29
FBAS,dante,"o fianco",8,medium,97704,0.468,0.0005,5,30
FBAS,dante,"    E po",8,medium,94290,0.4016,0.001,7,1
FBAS,dante,"    E po",8,medium,94290,0.3979,0.001,7,2
FBAS,dante,"    E po",8,medium,94290,0.3946,0.001,7,3
FBAS,dante,"    E po",8,medium,94290,0.3923,0.001,7,4
FBAS,dante,"    E po",8,medium,94290,0.5037,0.001,7,5
FBAS,dante,"    E po",8,medium,94290,0.437,0.001,7,6
FBAS,dante,"    E po",8,medium,94290,0.43,0.001,7,7
FBAS,dante,"    E po",8,medium,94290,0.4385,0.001,7,8
FBAS,dante,"    E po",8,medium,94290,0.423,0.001,7,9
FBAS,dante,"    E po",8,medium,94290,0.4215,0.001,7,10
FBAS,dante,"    E po",8,medium,94290,0.4221,0.001,7,11
FBAS,dante,"    E po",8,medium,94290,0.4211,0.001,7,12
FBAS,dante,"    E po",8,medium,94290,0.4305,0.001,7,13
FBAS,dante,"    E po",8,medium,94290,0.42,0.001,7,14
FBAS,dante,"    E po",8,medium,94290,0.419,0.001,7,15
FBAS,dante,"    E po",8,medium,94290,0.4185,0.001,7,16
FBAS,dante,"    E po",8,medium,94290,0.4188,0.001,7,17
FBAS,dante,"    E po",8,medium,94290,0.4243,0.001,7,18
FBAS,dante,"    E po",8,medium,94290,0.4187,0.001,7,19
FBAS,dante,"    E po",8,medium,94290,0.4175,0.001,7,20
FBAS,dante,"    E po",8,medium,94290,0.4177,0.001,7,21
FBAS,dante,"    E po",8,medium,94290,0.4412,0.001,7,22
FBAS,dante,"    E po",8,medium,94290,0.4162,0.001,7,23
FBAS,dante,"    E po",8,medium,94290,0.423,0.001,7,24
FBAS,dante,"    E po",8,medium,94290,0.452,0.001,7,25
FBAS,dante,"    E po",8,medium,94290,0.4506,0.001,7,26
FBAS,dante,"    E po",8,medium,94290,0.4931,0.001,7,27
FBAS,dante,"    E po",8,medium,94290,0.4588,0.001,7,28
FBAS,dante,"    E po",8,medium,94290,0.4231,0.001,7,29
FBAS,dante,"    E po",8,medium,94290,0.4216,0.001,7,30
FBAS,dante,"dal mio ",8,medium,104399,0.7498,0.0016,4,1
FBAS,dante,"dal mio ",8,medium,104399,0.5721,0.0016,4,2
FBAS,dante,"dal mio ",8,medium,104399,0.5009,0.0016,4,3
FBAS,dante,"dal mio ",8,medium,104399,0.5091,0.0016,4,4
FBAS,dante,"dal mio ",8,medium,104399,0.5128,0.0016,4,5
FBAS,dante,"dal mio ",8,medium,104399,0.4939,0.0016,4,6
FBAS,dante,"dal mio ",8,medium,104399,0.5097,0.0016,4,7
FBAS,dante,"dal mio ",8,medium,104399,0.5075,0.0016,4,8
FBAS,dante,"dal mio ",8,medium,104399,0.4874,0.0016,4,9
FBAS,dante,"dal mio ",8,medium,104399,0.4916,0.0016,4,10
FBAS,dante,"dal mio ",8,medium,104399,0.4865,0.0016,4,11
FBAS,dante,"dal mio ",8,medium,104399,0.4899,0.0016,4,12
FBAS,dante,"dal mio ",8,medium,104399,0.4845,0.0016,4,13
FBAS,dante,"dal mio ",8,medium,104399,0.4903,0.0016,4,14
FBAS,dante,"dal mio ",8,medium,104399,0.4848,0.0016,4,15
FBAS,dante,"dal mio ",8,medium,104399,0.4886,0.0016,4,16
FBAS,dante,"dal mio ",8,medium,104399,0.4849,0.0016,4,17
FBAS,dante,"dal mio ",8,medium,104399,0.4916,0.0016,4,18
FBAS,dante,"dal mio ",8,medium,104399,0.4843,0.0016,4,19
FBAS,dante,"dal mio ",8,medium,104399,0.4889,0.0016,4,20
FBAS,dante,"dal mio ",8,medium,104399,0.4841,0.0016,4,21
FBAS,dante,"dal mio ",8,medium,104399,0.5445,0.0016,4,22
FBAS,dante,"dal mio ",8,medium,104399,0.4947,0.0016,4,23
FBAS,dante,"dal mio ",8,medium,104399,0.4925,0.0016,4,24
FBAS,dante,"dal mio ",8,medium,104399,0.5607,0.0016,4,25
FBAS,dante,"dal mio ",8,medium,104399,0.4907,0.0016,4,26
FBAS,dante,"dal mio ",8,medium,104399,0.4874,0.0016,4,27
FBAS,dante,"dal mio ",8,medium,104399,0.6097,0.0016,4,28
FBAS,dante,"dal mio ",8,medium,104399,0.4847,0.0016,4,29
FBAS,dante,"dal mio ",8,medium,104399,0.49,0.0016,4,30
FBAS,dante,"ura.    ",8,medium,101249,0.5467,0.0008,28,1
FBAS,dante,"ura.    ",8,medium,101249,0.4797,0.0008,28,2
FBAS,dante,"ura.    ",8,medium,101249,0.4986,0.0008,28,3
FBAS,dante,"ura.    ",8,medium,101249,0.4772,0.0008,28,4
FBAS,dante,"ura.    ",8,medium,101249,0.4652,0.0008,28,5
FBAS,dante,"ura.    ",8,medium,101249,0.4767,0.0008,28,6
FBAS,dante,"ura.    ",8,medium,101249,0.491,0.0008,28,7
FBAS,dante,"ura.    ",8,medium,101249,0.479,0.0008,28,8
FBAS,dante,"ura.    ",8,medium,101249,0.4649,0.0008,28,9
FBAS,dante,"ura.    ",8,medium,101249,0.4524,0.0008,28,10
FBAS,dante,"ura.    ",8,medium,101249,0.4568,0.0008,28,11
FBAS,dante,"ura.    ",8,medium,101249,0.4484,0.0008,28,12
FBAS,dante,"ura.    ",8,medium,101249,0.4477,0.0008,28,13
FBAS,dante,"ura.    ",8,medium,101249,0.4455,0.0008,28,14
FBAS,dante,"ura.    ",8,medium,101249,0.4458,0.0008,28,15
FBAS,dante,"ura.    ",8,medium,101249,0.4509,0.0008,28,16
FBAS,dante,"ura.    ",8,medium,101249,0.4448,0.0008,28,17
FBAS,dante,"ura.    ",8,medium,101249,0.4444,0.0008,28,18
FBAS,dante,"ura.    ",8,medium,101249,0.5262,0.0008,28,19
FBAS,dante,"ura.    ",8,medium,101249,0.4635,0.0008,28,20
FBAS,dante,"ura.    ",8,medium,101249,0.4509,0.0008,28,21
FBAS,dante,"ura.    ",8,medium,101249,0.4641,0.0008,28,22
FBAS,dante,"ura.    ",8,medium,101249,0.4594,0.0008,28,23
FBAS,dante,"ura.    ",8,medium,101249,0.464,0.0008,28,24
FBAS,dante,"ura.    ",8,medium,101249,0.4463,0.0008,28,25
FBAS,dante,"ura.    ",8,medium,101249,0.4452,0.0008,28,26
FBAS,dante,"ura.    ",8,medium,101249,0.4457,0.0008,28,27
FBAS,dante,"ura.    ",8,medium,101249,0.456,0.0008,28,28
FBAS,dante,"ura.    ",8,medium,101249,0.4451,0.0008,28,29
FBAS,dante,"ura.    ",8,medium,101249,0.4462,0.0008,28,30
FBAS,dante," figura,",8,medium,93741,0.4739,0.0008,4,1
FBAS,dante," figura,",8,medium,93741,0.5235,0.0008,4,2
FBAS,dante," figura,",8,medium,93741,0.4281,0.0008,4,3
FBAS,dante," figura,",8,medium,93741,0.3817,0.0008,4,4
FBAS,dante," figura,",8,medium,93741,0.5856,0.0008,4,5
FBAS,dante," figura,",8,medium,93741,0.5422,0.0008,4,6
FBAS,dante," figura,",8,medium,93741,0.4632,0.0008,4,7
FBAS,dante," figura,",8,medium,93741,0.449,0.0008,4,8
FBAS,dante," figura,",8,medium,93741,0.4622,0.0008,4,9
FBAS,dante," figura,",8,medium,93741,0.4276,0.0008,4,10
FBAS,dante," figura,",8,medium,93741,0.4255,0.0008,4,11
FBAS,dante," figura,",8,medium,93741,0.4399,0.0008,4,12
FBAS,dante," figura,",8,medium,93741,0.4244,0.0008,4,13
FBAS,dante," figura,",8,medium,93741,0.4452,0.0008,4,14
FBAS,dante," figura,",8,medium,93741,0.4491,0.0008,4,15
FBAS,dante," figura,",8,medium,93741,0.5669,0.0008,4,16
FBAS,dante," figura,",8,medium,93741,0.4279,0.0008,4,17
FBAS,dante," figura,",8,medium,93741,0.4361,0.0008,4,18
FBAS,dante," figura,",8,medium,93741,0.4249,0.0008,4,19
FBAS,dante," figura,",8,medium,93741,0.4316,0.0008,4,20
FBAS,dante," figura,",8,medium,93741,0.4094,0.0008,4,21
FBAS,dante," figura,",8,medium,93741,0.4077,0.0008,4,22
FBAS,dante," figura,",8,medium,93741,0.5509,0.0008,4,23
FBAS,dante," figura,",8,medium,93741,0.4246,0.0008,4,24
FBAS,dante," figura,",8,medium,93741,0.4171,0.0008,4,25
FBAS,dante," figura,",8,medium,93741,0.4138,0.0008,4,26
FBAS,dante," figura,",8,medium,93741,0.4258,0.0008,4,27
FBAS,dante," figura,",8,medium,93741,0.4226,0.0008,4,28
FBAS,dante," figura,",8,medium,93741,0.4092,0.0008,4,29
FBAS,dante," figura,",8,medium,93741,0.4094,0.0008,4,30
FBAS,dante,"egio e l",8,medium,110457,0.4631,0.0009,1,1
FBAS,dante,"egio e l",8,medium,110457,0.4512,0.0009,1,2
FBAS,dante,"egio e l",8,medium,110457,0.446,0.0009,1,3
FBAS,dante,"egio e l",8,medium,110457,0.5433,0.0009,1,4
FBAS,dante,"egio e l",8,medium,110457,0.5012,0.0009,1,5
FBAS,dante,"egio e l",8,medium,110457,0.5718,0.0009,1,6
FBAS,dante,"egio e l",8,medium,110457,0.6239,0.0009,1,7
FBAS,dante,"egio e l",8,medium,110457,0.5077,0.0009,1,8
FBAS,dante,"egio e l",8,medium,110457,0.4985,0.0009,1,9
FBAS,dante,"egio e l",8,medium,110457,0.4948,0.0009,1,10
FBAS,dante,"egio e l",8,medium,110457,0.4908,0.0009,1,11
FBAS,dante,"egio e l",8,medium,110457,0.5025,0.0009,1,12
FBAS,dante,"egio e l",8,medium,110457,0.4879,0.0009,1,13
FBAS,dante,"egio e l",8,medium,110457,0.4875,0.0009,1,14
FBAS,dante,"egio e l",8,medium,110457,0.4876,0.0009,1,15
FBAS,dante,"egio e l",8,medium,110457,0.4935,0.0009,1,16
FBAS,dante,"egio e l",8,medium,110457,0.5133,0.0009,1,17
FBAS,dante,"egio e l",8,medium,110457,0.4864,0.0009,1,18
FBAS,dante,"egio e l",8,medium,110457,0.4858,0.0009,1,19
FBAS,dante,"egio e l",8,medium,110457,0.4921,0.0009,1,20
FBAS,dante,"egio e l",8,medium,110457,0.4858,0.0009,1,21
FBAS,dante,"egio e l",8,medium,110457,0.4852,0.0009,1,22
FBAS,dante,"egio e l",8,medium,110457,0.5336,0.0009,1,23
FBAS,dante,"egio e l",8,medium,110457,0.6074,0.0009,1,24
FBAS,dante,"egio e l",8,medium,110457,0.5197,0.0009,1,25
FBAS,dante,"egio e l",8,medium,110457,0.4914,0.0009,1,26
FBAS,dante,"egio e l",8,medium,110457,0.5084,0.0009,1,27
FBAS,dante,"egio e l",8,medium,110457,0.4859,0.0009,1,28
FBAS,dante,"egio e l",8,medium,110457,0.485,0.0009,1,29
FBAS,dante,"egio e l",8,medium,110457,0.4856,0.0009,1,30
FBAS,dante,"n le suo",8,medium,104709,0.5201,0.0013,2,1
FBAS,dante,"n le suo",8,medium,104709,0.5076,0.0013,2,2
FBAS,dante,"n le suo",8,medium,104709,0.5066,0.0013,2,3
FBAS,dante,"n le suo",8,medium,104709,0.5236,0.0013,2,4
FBAS,dante,"n le suo",8,medium,104709,0.505,0.0013,2,5
FBAS,dante,"n le suo",8,medium,104709,0.5636,0.0013,2,6
FBAS,dante,"n le suo",8,medium,104709,0.5214,0.0013,2,7
FBAS,dante,"n le suo",8,medium,104709,0.5195,0.0013,2,8
FBAS,dante,"n le suo",8,medium,104709,0.5135,0.0013,2,9
FBAS,dante,"n le suo",8,medium,104709,0.6627,0.0013,2,10
FBAS,dante,"n le suo",8,medium,104709,0.497,0.0013,2,11
FBAS,dante,"n le suo",8,medium,104709,0.4868,0.0013,2,12
FBAS,dante,"n le suo",8,medium,104709,0.4817,0.0013,2,13
FBAS,dante,"n le suo",8,medium,104709,0.4892,0.0013,2,14
FBAS,dante,"n le suo",8,medium,104709,0.4746,0.0013,2,15
FBAS,dante,"n le suo",8,medium,104709,0.4745,0.0013,2,16
FBAS,dante,"n le suo",8,medium,104709,0.4718,0.0013,2,17
FBAS,dante,"n le suo",8,medium,104709,0.4907,0.0013,2,18
FBAS,dante,"n le suo",8,medium,104709,0.4708,0.0013,2,19
FBAS,dante,"n le suo",8,medium,104709,0.471,0.0013,2,20
FBAS,dante,"n le suo",8,medium,104709,0.5125,0.0013,2,21
FBAS,dante,"n le suo",8,medium,104709,0.5287,0.0013,2,22
FBAS,dante,"n le suo",8,medium,104709,0.5051,0.0013,2,23
FBAS,dante,"n le suo",8,medium,104709,0.4977,0.0013,2,24
FBAS,dante,"n le suo",8,medium,104709,0.4954,0.0013,2,25
FBAS,dante,"n le suo",8,medium,104709,0.493,0.0013,2,26
FBAS,dante,"n le suo",8,medium,104709,0.4741,0.0013,2,27
FBAS,dante,"n le suo",8,medium,104709,0.4717,0.0013,2,28
FBAS,dante,"n le suo",8,medium,104709,0.4708,0.0013,2,29
FBAS,dante,"n le suo",8,medium,104709,0.4754,0.0013,2,30
FBAS,dante,"a,  «ch",8,rare,92983,0.45,0.0008,1,1
FBAS,dante,"a,  «ch",8,rare,92983,0.4248,0.0008,1,2
FBAS,dante,"a,  «ch",8,rare,92983,0.4172,0.0008,1,3
FBAS,dante,"a,  «ch",8,rare,92983,0.4264,0.0008,1,4
FBAS,dante,"a,  «ch",8,rare,92983,0.4654,0.0008,1,5
FBAS,dante,"a,  «ch",8,rare,92983,0.454,0.0008,1,6
FBAS,dante,"a,  «ch",8,rare,92983,0.3843,0.0008,1,7
FBAS,dante,"a,  «ch",8,rare,92983,0.3827,0.0008,1,8
FBAS,dante,"a,  «ch",8,rare,92983,0.4796,0.0008,1,9
FBAS,dante,"a,  «ch",8,rare,92983,0.4108,0.0008,1,10
FBAS,dante,"a,  «ch",8,rare,92983,0.4086,0.0008,1,11
FBAS,dante,"a,  «ch",8,rare,92983,0.409,0.0008,1,12
FBAS,dante,"a,  «ch",8,rare,92983,0.4329,0.0008,1,13
FBAS,dante,"a,  «ch",8,rare,92983,0.4067,0.0008,1,14
FBAS,dante,"a,  «ch",8,rare,92983,0.4058,0.0008,1,15
FBAS,dante,"a,  «ch",8,rare,92983,0.4074,0.0008,1,16
FBAS,dante,"a,  «ch",8,rare,92983,0.4123,0.0008,1,17
FBAS,dante,"a,  «ch",8,rare,92983,0.4066,0.0008,1,18
FBAS,dante,"a,  «ch",8,rare,92983,0.4053,0.0008,1,19
FBAS,dante,"a,  «ch",8,rare,92983,0.4067,0.0008,1,20
FBAS,dante,"a,  «ch",8,rare,92983,0.4064,0.0008,1,21
FBAS,dante,"a,  «ch",8,rare,92983,0.4788,0.0008,1,22
FBAS,dante,"a,  «ch",8,rare,92983,0.6006,0.0008,1,23
FBAS,dante,"a,  «ch",8,rare,92983,0.4737,0.0008,1,24
FBAS,dante,"a,  «ch",8,rare,92983,0.4536,0.0008,1,25
FBAS,dante,"a,  «ch",8,rare,92983,0.4604,0.0008,1,26
FBAS,dante,"a,  «ch",8,rare,92983,0.438,0.0008,1,27
FBAS,dante,"a,  «ch",8,rare,92983,0.545,0.0008,1,28
FBAS,dante,"a,  «ch",8,rare,92983,0.5997,0.0008,1,29
FBAS,dante,"a,  «ch",8,rare,92983,0.5793,0.0008,1,30
FBAS,dante,"rutto;  ",8,rare,105619,0.4829,0.0006,2,1
FBAS,dante,"rutto;  ",8,rare,105619,0.4779,0.0006,2,2
FBAS,dante,"rutto;  ",8,rare,105619,0.475,0.0006,2,3
FBAS,dante,"rutto;  ",8,rare,105619,0.4986,0.0006,2,4
FBAS,dante,"rutto;  ",8,rare,105619,0.475,0.0006,2,5
FBAS,dante,"rutto;  ",8,rare,105619,0.4764,0.0006,2,6
FBAS,dante,"rutto;  ",8,rare,105619,0.4715,0.0006,2,7
FBAS,dante,"rutto;  ",8,rare,105619,0.4803,0.0006,2,8
FBAS,dante,"rutto;  ",8,rare,105619,0.6615,0.0006,2,9
FBAS,dante,"rutto;  ",8,rare,105619,0.5047,0.0006,2,10
FBAS,dante,"rutto;  ",8,rare,105619,0.4767,0.0006,2,11
FBAS,dante,"rutto;  ",8,rare,105619,0.4886,0.0006,2,12
FBAS,dante,"rutto;  ",8,rare,105619,0.4706,0.0006,2,13
FBAS,dante,"rutto;  ",8,rare,105619,0.4692,0.0006,2,14
FBAS,dante,"rutto;  ",8,rare,105619,0.4696,0.0006,2,15
FBAS,dante,"rutto;  ",8,rare,105619,0.4755,0.0006,2,16
FBAS,dante,"rutto;  ",8,rare,105619,0.4675,0.0006,2,17
FBAS,dante,"rutto;  ",8,rare,105619,0.467,0.0006,2,18
FBAS,dante,"rutto;  ",8,rare,105619,0.4677,0.0006,2,19
FBAS,dante,"rutto;  ",8,rare,105619,0.4742,0.0006,2,20
FBAS,dante,"rutto;  ",8,rare,105619,0.4669,0.0006,2,21
FBAS,dante,"rutto;  ",8,rare,105619,0.5831,0.0006,2,22
FBAS,dante,"rutto;  ",8,rare,105619,0.4805,0.0006,2,23
FBAS,dante,"rutto;  ",8,rare,105619,0.4852,0.0006,2,24
FBAS,dante,"rutto;  ",8,rare,105619,0.4671,0.0006,2,25
FBAS,dante,"rutto;  ",8,rare,105619,0.4662,0.0006,2,26
FBAS,dante,"rutto;  ",8,rare,105619,0.4664,0.0006,2,27
FBAS,dante,"rutto;  ",8,rare,105619,0.4884,0.0006,2,28
FBAS,dante,"rutto;  ",8,rare,105619,0.4656,0.0006,2,29
FBAS,dante,"rutto;  ",8,rare,105619,0.4659,0.0006,2,30
FBAS,dante,"duol pur",8,medium,96238,0.4439,0.0009,1,1
FBAS,dante,"duol pur",8,medium,96238,0.4283,0.0009,1,2
FBAS,dante,"duol pur",8,medium,96238,0.4261,0.0009,1,3
FBAS,dante,"duol pur",8,medium,96238,0.4334,0.0009,1,4
FBAS,dante,"duol pur",8,medium,96238,0.4284,0.0009,1,5
FBAS,dante,"duol pur",8,medium,96238,0.3859,0.0009,1,6
FBAS,dante,"duol pur",8,medium,96238,0.3832,0.0009,1,7
FBAS,dante,"duol pur",8,medium,96238,0.4137,0.0009,1,8
FBAS,dante,"duol pur",8,medium,96238,0.4595,0.0009,1,9
FBAS,dante,"duol pur",8,medium,96238,0.5165,0.0009,1,10
FBAS,dante,"duol pur",8,medium,96238,0.4544,0.0009,1,11
FBAS,dante,"duol pur",8,medium,96238,0.6065,0.0009,1,12
FBAS,dante,"duol pur",8,medium,96238,0.4578,0.0009,1,13
FBAS,dante,"duol pur",8,medium,96238,0.4346,0.0009,1,14
FBAS,dante,"duol pur",8,medium,96238,0.4309,0.0009,1,15
FBAS,dante,"duol pur",8,medium,96238,0.4269,0.0009,1,16
FBAS,dante,"duol pur",8,medium,96238,0.4389,0.0009,1,17
FBAS,dante,"duol pur",8,medium,96238,0.4236,0.0009,1,18
FBAS,dante,"duol pur",8,medium,96238,0.4233,0.0009,1,19
FBAS,dante,"duol pur",8,medium,96238,0.4234,0.0009,1,20
FBAS,dante,"duol pur",8,medium,96238,0.4227,0.0009,1,21
FBAS,dante,"duol pur",8,medium,96238,0.4293,0.0009,1,22
FBAS,dante,"duol pur",8,medium,96238,0.4282,0.0009,1,23
FBAS,dante,"duol pur",8,medium,96238,0.4626,0.0009,1,24
FBAS,dante,"duol pur",8,medium,96238,0.4289,0.0009,1,25
FBAS,dante,"duol pur",8,medium,96238,0.4234,0.0009,1,26
FBAS,dante,"duol pur",8,medium,96238,0.4223,0.0009,1,27
FBAS,dante,"duol pur",8,medium,96238,0.4351,0.0009,1,28
FBAS,dante,"duol pur",8,medium,96238,0.4219,0.0009,1,29
FBAS,dante,"duol pur",8,medium,96238,0.4215,0.0009,1,30
FBAS,dante,"bita dis",8,medium,101130,0.4445,0.0006,1,1
FBAS,dante,"bita dis",8,medium,101130,0.4416,0.0006,1,2
FBAS,dante,"bita dis",8,medium,101130,0.4408,0.0006,1,3
FBAS,dante,"bita dis",8,medium,101130,0.4524,0.0006,1,4
FBAS,dante,"bita dis",8,medium,101130,0.4399,0.0006,1,5
FBAS,dante,"bita dis",8,medium,101130,0.4399,0.0006,1,6
FBAS,dante,"bita dis",8,medium,101130,0.4395,0.0006,1,7
FBAS,dante,"bita dis",8,medium,101130,0.439,0.0006,1,8
FBAS,dante,"bita dis",8,medium,101130,0.4458,0.0006,1,9
FBAS,dante,"bita dis",8,medium,101130,0.5096,0.0006,1,10
FBAS,dante,"bita dis",8,medium,101130,0.4487,0.0006,1,11
FBAS,dante,"bita dis",8,medium,101130,0.449,0.0006,1,12
FBAS,dante,"bita dis",8,medium,101130,0.4687,0.0006,1,13
FBAS,dante,"bita dis",8,medium,101130,0.448,0.0006,1,14
FBAS,dante,"bita dis",8,medium,101130,0.4479,0.0006,1,15
FBAS,dante,"bita dis",8,medium,101130,0.4473,0.0006,1,16
FBAS,dante,"bita dis",8,medium,101130,0.5306,0.0006,1,17
FBAS,dante,"bita dis",8,medium,101130,0.4495,0.0006,1,18
FBAS,dante,"bita dis",8,medium,101130,0.4633,0.0006,1,19
FBAS,dante,"bita dis",8,medium,101130,0.4618,0.0006,1,20
FBAS,dante,"bita dis",8,medium,101130,0.4768,0.0006,1,21
FBAS,dante,"bita dis",8,medium,101130,0.4402,0.0006,1,22
FBAS,dante,"bita dis",8,medium,101130,0.4381,0.0006,1,23
FBAS,dante,"bita dis",8,medium,101130,0.4385,0.0006,1,24
FBAS,dante,"bita dis",8,medium,101130,0.438,0.0006,1,25
FBAS,dante,"bita dis",8,medium,101130,0.4507,0.0006,1,26
FBAS,dante,"bita dis",8,medium,101130,0.5315,0.0006,1,27
FBAS,dante,"bita dis",8,medium,101130,0.4963,0.0006,1,28
FBAS,dante,"bita dis",8,medium,101130,0.477,0.0006,1,29
FBAS,dante,"bita dis",8,medium,101130,0.4913,0.0006,1,30
FBAS,dante,"ta canti",8,common,101807,0.4991,0.0005,1,1
FBAS,dante,"ta canti",8,common,101807,0.5189,0.0005,1,2
FBAS,dante,"ta canti",8,common,101807,0.514,0.0005,1,3
FBAS,dante,"ta canti",8,common,101807,0.5219,0.0005,1,4
FBAS,dante,"ta canti",8,common,101807,0.4794,0.0005,1,5
FBAS,dante,"ta canti",8,common,101807,0.4751,0.0005,1,6
FBAS,dante,"ta canti",8,common,101807,0.4771,0.0005,1,7
FBAS,dante,"ta canti",8,common,101807,0.4819,0.0005,1,8
FBAS,dante,"ta canti",8,common,101807,0.4722,0.0005,1,9
FBAS,dante,"ta canti",8,common,101807,0.4696,0.0005,1,10
FBAS,dante,"ta canti",8,common,101807,0.4877,0.0005,1,11
FBAS,dante,"ta canti",8,common,101807,0.5648,0.0005,1,12
FBAS,dante,"ta canti",8,common,101807,0.4724,0.0005,1,13
FBAS,dante,"ta canti",8,common,101807,0.4693,0.0005,1,14
FBAS,dante,"ta canti",8,common,101807,0.4897,0.0005,1,15
FBAS,dante,"ta canti",8,common,101807,0.4709,0.0005,1,16
FBAS,dante,"ta canti",8,common,101807,0.4997,0.0005,1,17
FBAS,dante,"ta canti",8,common,101807,0.5268,0.0005,1,18
FBAS,dante,"ta canti",8,common,101807,0.5133,0.0005,1,19
FBAS,dante,"ta canti",8,common,101807,0.4849,0.0005,1,20
FBAS,dante,"ta canti",8,common,101807,0.5091,0.0005,1,21
FBAS,dante,"ta canti",8,common,101807,0.5069,0.0005,1,22
FBAS,dante,"ta canti",8,common,101807,0.5243,0.0005,1,23
FBAS,dante,"ta canti",8,common,101807,0.4799,0.0005,1,24
FBAS,dante,"ta canti",8,common,101807,0.5577,0.0005,1,25
FBAS,dante,"ta canti",8,common,101807,0.6122,0.0005,1,26
FBAS,dante,"ta canti",8,common,101807,0.528,0.0005,1,27
FBAS,dante,"ta canti",8,common,101807,0.5201,0.0005,1,28
FBAS,dante,"ta canti",8,common,101807,0.6172,0.0005,1,29
FBAS,dante,"ta canti",8,common,101807,0.6663,0.0005,1,30
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2633,0.0021,1,1
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2716,0.0021,1,2
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2607,0.0021,1,3
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2699,0.0021,1,4
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2593,0.0021,1,5
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2707,0.0021,1,6
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2734,0.0021,1,7
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2607,0.0021,1,8
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2684,0.0021,1,9
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2505,0.0021,1,10
FBAS,dante,"  su la fiumana ",16,medium,56360,0.249,0.0021,1,11
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2489,0.0021,1,12
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2476,0.0021,1,13
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2575,0.0021,1,14
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2574,0.0021,1,15
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2573,0.0021,1,16
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2472,0.0021,1,17
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2467,0.0021,1,18
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2471,0.0021,1,19
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2466,0.0021,1,20
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2483,0.0021,1,21
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2751,0.0021,1,22
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2815,0.0021,1,23
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2697,0.0021,1,24
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2691,0.0021,1,25
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2699,0.0021,1,26
FBAS,dante,"  su la fiumana ",16,medium,56360,0.289,0.0021,1,27
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2685,0.0021,1,28
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2797,0.0021,1,29
FBAS,dante,"  su la fiumana ",16,medium,56360,0.2688,0.0021,1,30
FBAS,dante,"tre faville c’",16,rare,59313,0.3039,0.001,1,1
FBAS,dante,"tre faville c’",16,rare,59313,0.2813,0.001,1,2
FBAS,dante,"tre faville c’",16,rare,59313,0.2709,0.001,1,3
FBAS,dante,"tre faville c’",16,rare,59313,0.2688,0.001,1,4
FBAS,dante,"tre faville c’",16,rare,59313,0.2692,0.001,1,5
FBAS,dante,"tre faville c’",16,rare,59313,0.2689,0.001,1,6
FBAS,dante,"tre faville c’",16,rare,59313,0.2667,0.001,1,7
FBAS,dante,"tre faville c’",16,rare,59313,0.2825,0.001,1,8
FBAS,dante,"tre faville c’",16,rare,59313,0.3431,0.001,1,9
FBAS,dante,"tre faville c’",16,rare,59313,0.2962,0.001,1,10
FBAS,dante,"tre faville c’",16,rare,59313,0.2357,0.001,1,11
FBAS,dante,"tre faville c’",16,rare,59313,0.2719,0.001,1,12
FBAS,dante,"tre faville c’",16,rare,59313,0.2626,0.001,1,13
FBAS,dante,"tre faville c’",16,rare,59313,0.2612,0.001,1,14
FBAS,dante,"tre faville c’",16,rare,59313,0.2599,0.001,1,15
FBAS,dante,"tre faville c’",16,rare,59313,0.2597,0.001,1,16
FBAS,dante,"tre faville c’",16,rare,59313,0.2593,0.001,1,17
